Wall time,Step,Value
1524069629.398878,16801,1.8219141960144043
1524069672.401506,16901,1.8537989854812622
1524069715.240731,17001,1.825770616531372
1524069800.949988,17201,1.8288602828979492
1524069889.259129,17401,1.779498815536499
1524069931.965254,17501,1.744854211807251
1524069974.676389,17601,1.8263310194015503
1524070017.886855,17701,1.8108896017074585
1524070060.584048,17801,1.7389973402023315
1524070103.272426,17901,1.8108675479888916
1524070146.156734,18001,1.7817150354385376
1524070191.702744,18101,1.8100789785385132
1524070234.404258,18201,1.7778494358062744
1524070277.475662,18301,1.8006165027618408
1524070320.218785,18401,1.727712869644165
1524070363.027261,18501,1.7715766429901123
1524070405.949544,18601,1.8048450946807861
1524070448.755371,18701,1.7804899215698242
1524070494.366575,18801,1.7648321390151978
1524070564.984394,18901,1.816348671913147
1524070607.442107,19001,1.78107750415802
1524070649.956062,19101,1.7614073753356934
1524070692.69686,19201,1.7080836296081543
1524070735.618673,19301,1.7098307609558105
1524070780.963021,19401,1.6874818801879883
1524070866.719755,19601,1.7482573986053467
1524070909.445284,19701,1.7581839561462402
1524070952.66229,19801,1.729198694229126
1524070995.332278,19901,1.7460832595825195
1524071038.061686,20001,1.7657029628753662
1524071083.637267,20101,1.700895071029663
1524071211.835213,20401,1.7457735538482666
1524071254.345267,20501,1.7023308277130127
1524071339.483172,20701,1.660054326057434
1524071427.253385,20901,1.6571154594421387
1524071470.167159,21001,1.7279261350631714
1524071512.699657,21101,1.6828266382217407
1524071555.453388,21201,1.724843978881836
1524071598.276207,21301,1.7412768602371216
1524071640.973349,21401,1.7110764980316162
1524071686.245625,21501,1.7086669206619263
1524071815.193155,21801,1.677573800086975
1524071858.192776,21901,1.721076488494873
1524071900.946336,22001,1.6645338535308838
1524071943.748941,22101,1.6662150621414185
1524071989.354657,22201,1.6527948379516602
1524072032.068281,22301,1.6145744323730469
1524072074.811678,22401,1.6929024457931519
1524072203.206083,22701,1.6931122541427612
1524072291.648045,22901,1.6733322143554688
1524072334.435059,23001,1.6701120138168335
1524072377.379164,23101,1.6938422918319702
1524072420.11203,23201,1.6699252128601074
1524072462.851653,23301,1.6906007528305054
1524072548.155699,23501,1.6639177799224854
1524072593.70295,23601,1.652461051940918
1524072636.421892,23701,1.6635605096817017
1524072679.16216,23801,1.6202538013458252
1524072721.997573,23901,1.6397063732147217
1524072765.124865,24001,1.6017000675201416
1524072808.066746,24101,1.604984998703003
1524072850.777357,24201,1.6692605018615723
1524072896.284075,24301,1.5899217128753662
1524072939.043668,24401,1.6389504671096802
1524072981.726464,24501,1.6520497798919678
1524073024.528105,24601,1.614456057548523
1524073067.365558,24701,1.6331959962844849
1524073110.233803,24801,1.670194149017334
1524073153.394398,24901,1.5827522277832031
1524073241.387824,25101,1.6345328092575073
1524073327.499661,25301,1.5535433292388916
1524073630.817306,26001,1.623581886291504
1524073716.576126,26201,1.606429100036621
1524073805.129941,26401,1.6389610767364502
1524073890.699519,26601,1.6479228734970093
1524074019.242872,26901,1.616848349571228
1524074062.483133,27001,1.5936824083328247
1524074193.809391,27301,1.6511151790618896
1524074236.660358,27401,1.5584009885787964
1524074279.559414,27501,1.5584355592727661
1524074322.807273,27601,1.5296508073806763
1524074368.040981,27701,1.6014124155044556
1524074410.9006,27801,1.6184591054916382
1524074496.437085,28001,1.5574458837509155
1524074539.121869,28101,1.5643011331558228
1524074582.128904,28201,1.5540428161621094
1524074670.698848,28401,1.5844969749450684
1524074713.715344,28501,1.5919363498687744
1524074799.151913,28701,1.5865248441696167
1524074842.082158,28801,1.6296381950378418
1524074884.848436,28901,1.5565565824508667
1524074974.076508,29101,1.5987074375152588
1524075016.902926,29201,1.5673720836639404
1524075059.553843,29301,1.6216851472854614
1524075102.485935,29401,1.576358437538147
1524075145.404363,29501,1.631877064704895
1524075188.271181,29601,1.6015887260437012
1524075231.396812,29701,1.589556336402893
1524075276.571917,29801,1.5553593635559082
1524075319.387759,29901,1.5470926761627197
1524075362.439271,30001,1.625710368156433
1524075405.379151,30101,1.573218584060669
1524075448.172335,30201,1.6075375080108643
1524075491.261376,30301,1.5976688861846924
1524075534.020042,30401,1.5815116167068481
1524075579.267723,30501,1.5929640531539917
1524075665.120062,30701,1.5683420896530151
1524075751.216701,30901,1.6086125373840332
1524075793.914401,31001,1.5973758697509766
1524075836.497696,31101,1.5627574920654297
1524075882.22257,31201,1.5308375358581543
1524075925.065699,31301,1.5660812854766846
1524075967.687648,31401,1.547554850578308
1524076053.74733,31601,1.5717757940292358
1524076096.523632,31701,1.5468413829803467
1524076157.201408,31801,1.565791368484497
1524076202.709996,31901,1.555342435836792
1524076331.097766,32201,1.595435619354248
1524076374.077953,32301,1.5384985208511353
1524076460.091884,32501,1.583133339881897
1524076548.656213,32701,1.5267055034637451
1524076591.404481,32801,1.5470302104949951
1524076676.936611,33001,1.5557254552841187
1524076719.959936,33101,1.5638813972473145
1524076851.375026,33401,1.5703591108322144
1524076894.251526,33501,1.5166548490524292
1524076937.186385,33601,1.5616501569747925
1524077022.687468,33801,1.525940179824829
1524077065.679111,33901,1.5832706689834595
1524077110.78731,34001,1.5363560914993286
1524077153.51892,34101,1.5664002895355225
1524077196.617129,34201,1.5131232738494873
1524077239.47605,34301,1.5066320896148682
1524077282.169962,34401,1.5391091108322144
1524077325.082588,34501,1.517719030380249
1524077413.397048,34701,1.5441442728042603
1524077456.324998,34801,1.5350167751312256
1524077541.817079,35001,1.5746135711669922
1524077627.429067,35201,1.5473804473876953
1524077672.639927,35301,1.5770251750946045
1524077715.810714,35401,1.5294462442398071
1524077758.568682,35501,1.6027790307998657
1524077801.429097,35601,1.5162028074264526
1524077844.659731,35701,1.5287246704101562
1524077930.493707,35901,1.5563148260116577
1524077976.473971,36001,1.4885356426239014
1524078062.18717,36201,1.5792310237884521
1524078105.280976,36301,1.5425505638122559
1524078148.227718,36401,1.5289061069488525
1524078234.543154,36601,1.5112764835357666
1524078280.338419,36701,1.5352513790130615
1524078323.186551,36801,1.5483951568603516
1524078366.049867,36901,1.509023904800415
1524078409.024367,37001,1.5089653730392456
1524078451.926177,37101,1.5565600395202637
1524078495.144097,37201,1.496440052986145
1524078583.51012,37401,1.545905351638794
1524078626.847827,37501,1.5169014930725098
1524078669.681115,37601,1.5607560873031616
1524078712.619381,37701,1.5504034757614136
1524078798.50786,37901,1.5451728105545044
1524078841.41668,38001,1.527575969696045
1524078930.187496,38201,1.560811161994934
1524078972.895298,38301,1.5484867095947266
1524079016.006656,38401,1.5509066581726074
1524079058.824803,38501,1.542134165763855
1524079101.637901,38601,1.5106003284454346
1524079144.822417,38701,1.4927586317062378
1524079190.759647,38801,1.529159426689148
1524079319.349336,39101,1.512042760848999
1524079362.195807,39201,1.5563673973083496
1524079448.283182,39401,1.5267243385314941
1524079493.453586,39501,1.5228371620178223
1524079536.486879,39601,1.5211623907089233
1524079579.230493,39701,1.5593271255493164
1524079621.925638,39801,1.5387980937957764
1524079665.362333,39901,1.498767614364624
1524079708.167969,40001,1.4556983709335327
1524079750.998286,40101,1.4657137393951416
1524079796.37914,40201,1.5917046070098877
1524079839.280935,40301,1.5097318887710571
1524079882.12549,40401,1.5148916244506836
1524079925.358038,40501,1.5198365449905396
1524079968.281185,40601,1.440440058708191
1524080099.864369,40901,1.5054248571395874
1524080186.39748,41101,1.538732647895813
1524080272.173147,41301,1.5382548570632935
1524080315.253074,41401,1.4641488790512085
1524080358.046717,41501,1.4967694282531738
1524080403.776629,41601,1.4924671649932861
1524080446.879731,41701,1.5026475191116333
1524080489.677714,41801,1.493222951889038
1524080575.621603,42001,1.4642235040664673
1524080660.984072,42201,1.5291484594345093
1524080749.360732,42401,1.4552075862884521
1524080792.103873,42501,1.5112063884735107
1524080835.172207,42601,1.473329782485962
1524080877.908696,42701,1.5234177112579346
1524080920.655168,42801,1.5230307579040527
1524080963.675076,42901,1.47867751121521
1524081051.978185,43101,1.5184773206710815
1524081095.101446,43201,1.4827778339385986
1524081138.047317,43301,1.50044846534729
1524081180.758457,43401,1.4979404211044312
1524081223.993001,43501,1.5031077861785889
1524081266.92021,43601,1.5073719024658203
1524081355.707901,43801,1.4781652688980103
1524081398.589935,43901,1.5213093757629395
1524081441.3758,44001,1.5056418180465698
1524081569.847025,44301,1.4523749351501465
1524081615.320456,44401,1.5289337635040283
1524081701.151434,44601,1.4568785429000854
1524081744.58262,44701,1.4970664978027344
1524081830.262009,44901,1.4691354036331177
1524081961.991062,45201,1.5093488693237305
1524082047.974902,45401,1.486728310585022
1524082090.84021,45501,1.4658230543136597
1524082134.157844,45601,1.5043981075286865
1524082179.751786,45701,1.469244360923767
1524082222.583788,45801,1.491376280784607
1524082308.52493,46001,1.483952283859253
1524082437.470365,46301,1.4804178476333618
1524082526.156251,46501,1.5268661975860596
1524082568.903572,46601,1.5074471235275269
1524082611.840009,46701,1.4543211460113525
1524082697.796747,46901,1.4320160150527954
1524082786.485488,47101,1.4711881875991821
1524082829.275098,47201,1.4302337169647217
1524082872.023554,47301,1.4808809757232666
1524083001.153726,47601,1.4800758361816406
1524083045.168718,47701,1.5008010864257812
1524083090.994146,47801,1.372840404510498
1524083134.020283,47901,1.4970098733901978
1524083219.942075,48101,1.4640130996704102
1524083262.87308,48201,1.4824241399765015
1524083305.899112,48301,1.4879865646362305
1524083394.52653,48501,1.4801390171051025
1524083437.603706,48601,1.48087739944458
1524083480.515497,48701,1.434983491897583
1524083523.592742,48801,1.4739876985549927
1524083609.387277,49001,1.5214543342590332
1524083698.072197,49201,1.4776772260665894
1524083740.882259,49301,1.5026172399520874
1524083826.7652,49501,1.4926600456237793
1524083869.633336,49601,1.4779959917068481
1524083955.489901,49801,1.5282936096191406
1524084000.954768,49901,1.4536628723144531
1524084043.678076,50001,1.4557015895843506
1524084173.438087,50301,1.50722074508667
1524084216.826281,50401,1.5110654830932617
1524084259.920848,50501,1.4531803131103516
1524084305.599662,50601,1.4598488807678223
1524084348.329442,50701,1.5053422451019287
1524084390.938635,50801,1.4306213855743408
1524084434.028565,50901,1.464446783065796
1524084477.323273,51001,1.4707136154174805
1524084520.294673,51101,1.4339065551757812
1524084563.23101,51201,1.4666173458099365
1524084619.394419,51301,1.5086393356323242
1524084662.108845,51401,1.4431111812591553
1524084790.471446,51701,1.491493582725525
1524084833.167022,51801,1.4955188035964966
1524084879.417441,51901,1.4669723510742188
1524084922.083855,52001,1.4531044960021973
1524084964.71203,52101,1.4213019609451294
1524085007.646839,52201,1.4467689990997314
1524085050.28999,52301,1.4142930507659912
1524085092.99779,52401,1.5164120197296143
1524085135.95261,52501,1.4662970304489136
1524085267.142441,52801,1.500544786453247
1524085352.564293,53001,1.4161115884780884
1524085395.686786,53101,1.4933598041534424
1524085526.479683,53401,1.468751072883606
1524085611.627277,53601,1.4170633554458618
1524085654.539207,53701,1.4260762929916382
1524085739.707736,53901,1.452742338180542
1524085828.117649,54101,1.4618420600891113
1524085913.805184,54301,1.4470024108886719
1524086042.531553,54601,1.4351887702941895
1524086087.830614,54701,1.4526751041412354
1524086130.574198,54801,1.4229869842529297
1524086173.43866,54901,1.4643752574920654
1524086216.060626,55001,1.4714255332946777
1524086258.806736,55101,1.4470776319503784
1524086301.713538,55201,1.4389207363128662
1524086344.386676,55301,1.4510655403137207
1524086390.089093,55401,1.498731255531311
1524086432.89897,55501,1.436859130859375
1524086475.602425,55601,1.5076558589935303
1524086518.309725,55701,1.3964178562164307
1524086561.032132,55801,1.4895930290222168
1524086603.844776,55901,1.4672454595565796
1524086646.750325,56001,1.4766894578933716
1524086735.004802,56201,1.4843755960464478
1524086777.633498,56301,1.4653552770614624
1524086820.438654,56401,1.455613374710083
1524086862.977262,56501,1.491431713104248
1524086905.489734,56601,1.4410672187805176
1524086948.409617,56701,1.4872833490371704
1524086993.552156,56801,1.4765077829360962
1524087121.861452,57101,1.479972243309021
1524087164.627506,57201,1.4435722827911377
1524087207.475056,57301,1.4877723455429077
1524087338.042287,57601,1.4600001573562622
1524087380.944296,57701,1.4635878801345825
1524087466.546881,57901,1.4426963329315186
1524087509.450334,58001,1.4594836235046387
1524087552.266329,58101,1.466371774673462
1524087726.016025,58501,1.4814822673797607
1524087768.887816,58601,1.4729217290878296
1524087855.133613,58801,1.4043577909469604
1524087900.267571,58901,1.4572069644927979
1524087986.199889,59101,1.4159965515136719
1524088028.987155,59201,1.4191089868545532
1524088071.557606,59301,1.4245303869247437
1524088114.412047,59401,1.4474561214447021
1524088244.824644,59701,1.4357208013534546
1524088287.53056,59801,1.479697823524475
1524088330.216024,59901,1.457071304321289
1524088416.188063,60101,1.440995454788208
1524088458.956702,60201,1.4600749015808105
1524088547.313931,60401,1.4160341024398804
1524088590.031208,60501,1.4644113779067993
1524088633.138316,60601,1.4169667959213257
1524088675.829908,60701,1.4489459991455078
1524088718.579338,60801,1.478735089302063
1524088761.447473,60901,1.452694058418274
1524088849.006039,61101,1.4481501579284668
1524088891.851769,61201,1.504178524017334
1524088977.561882,61401,1.465695858001709
1524089020.520815,61501,1.42743980884552
1524089063.270454,61601,1.4617204666137695
1524089108.617304,61701,1.4394612312316895
1524089279.998547,62101,1.4100497961044312
1524089322.697944,62201,1.4721673727035522
1524089365.358214,62301,1.448254108428955
1524089410.613245,62401,1.4445370435714722
1524089567.692128,62701,1.4165645837783813
1524089610.461767,62801,1.4718828201293945
1524089653.061928,62901,1.377191185951233
1524089698.17459,63001,1.4117170572280884
1524089741.13656,63101,1.4569213390350342
1524089869.918399,63401,1.436767816543579
1524089912.594774,63501,1.4467461109161377
1524090000.363668,63701,1.433657169342041
1524090085.954137,63901,1.4748294353485107
1524090171.269832,64101,1.4426631927490234
1524090256.675681,64301,1.4419045448303223
1524090302.03565,64401,1.443824291229248
1524090387.826036,64601,1.4633678197860718
1524090430.720577,64701,1.4015874862670898
1524090473.848472,64801,1.4600108861923218
1524090516.580709,64901,1.443511962890625
1524090559.35903,65001,1.441221833229065
1524090604.938735,65101,1.4528160095214844
1524090733.35866,65401,1.488896131515503
1524090776.020592,65501,1.4138271808624268
1524090818.739331,65601,1.4293540716171265
1524090861.794843,65701,1.408503532409668
1524090907.144618,65801,1.4537584781646729
1524090949.924185,65901,1.4248957633972168
1524090992.893173,66001,1.4312496185302734
1524091078.247459,66201,1.4256341457366943
1524091121.251081,66301,1.4394465684890747
1524091164.097995,66401,1.4647934436798096
1524091252.616808,66601,1.461256980895996
1524091295.405417,66701,1.4351637363433838
1524091338.040857,66801,1.4387891292572021
1524091381.245376,66901,1.4394986629486084
1524091424.194806,67001,1.3978030681610107
1524091467.005823,67101,1.4664592742919922
1524091512.824889,67201,1.441083550453186
1524091684.278471,67601,1.4494184255599976
1524091770.178523,67801,1.3967509269714355
1524091815.356942,67901,1.4518277645111084
1524091943.67792,68201,1.4271115064620972
1524092029.354406,68401,1.4361188411712646
1524092072.065756,68501,1.4687848091125488
1524092116.949043,68601,1.4562007188796997
1524092159.931194,68701,1.4545842409133911
1524092245.617832,68901,1.372652530670166
1524092288.792701,69001,1.4085707664489746
1524092331.654684,69101,1.382719874382019
1524092462.280455,69401,1.4319403171539307
1524092505.192909,69501,1.4193947315216064
1524092548.121004,69601,1.424966812133789
1524092590.792415,69701,1.3932695388793945
1524092633.674924,69801,1.4311740398406982
1524092676.918438,69901,1.4295629262924194
1524092721.965427,70001,1.401026964187622
1524092892.994009,70401,1.4247870445251465
1524092935.863133,70501,1.4235152006149292
1524093023.586264,70701,1.428236722946167
1524093066.432675,70801,1.4926342964172363
1524093109.053452,70901,1.4321191310882568
1524093151.869588,71001,1.4103002548217773
1524093282.7441,71301,1.4752144813537598
1524093326.122073,71401,1.4145406484603882
1524093368.953702,71501,1.4231743812561035
1524093454.467573,71701,1.4521970748901367
1524093540.034721,71901,1.4517440795898438
1524093628.460927,72101,1.4023603200912476
1524093671.128476,72201,1.3959453105926514
1524093713.884622,72301,1.4690603017807007
1524093756.390774,72401,1.4442007541656494
1524093798.81962,72501,1.4636634588241577
1524093841.530621,72601,1.4232515096664429
1524093887.01148,72701,1.4477819204330444
1524093929.609776,72801,1.4459593296051025
1524093972.465972,72901,1.4411123991012573
1524094057.583444,73101,1.4022685289382935
1524094142.65248,73301,1.3846327066421509
1524094187.214061,73401,1.4364233016967773
1524094272.468217,73601,1.4399669170379639
1524094314.908441,73701,1.4501041173934937
1524094357.780337,73801,1.4193675518035889
1524094400.341188,73901,1.4259554147720337
1524094442.813704,74001,1.4132976531982422
1524094487.664809,74101,1.431600570678711
1524094530.177235,74201,1.443288803100586
1524094572.68484,74301,1.4080371856689453
1524094615.62779,74401,1.4159777164459229
1524094658.414469,74501,1.454447627067566
1524094701.232653,74601,1.4256129264831543
1524094744.398525,74701,1.4593631029129028
1524094876.182991,75001,1.4262596368789673
1524094919.011721,75101,1.4214627742767334
1524095047.612063,75401,1.4309090375900269
1524095092.994336,75501,1.4051541090011597
1524095135.739293,75601,1.440714955329895
1524095220.95264,75801,1.4729390144348145
1524095306.544994,76001,1.4207923412322998
1524095394.971103,76201,1.3889660835266113
1524095480.365347,76401,1.408919095993042
1524095566.053542,76601,1.3952969312667847
1524095608.678419,76701,1.400070071220398
1524095651.504687,76801,1.4357911348342896
1524095739.398153,77001,1.4282935857772827
1524095782.210727,77101,1.4061181545257568
1524095824.773525,77201,1.4203261137008667
1524095909.993664,77401,1.4224547147750854
1524095952.567938,77501,1.4619746208190918
1524096040.288514,77701,1.4100557565689087
1524096082.939208,77801,1.4408748149871826
1524096125.503635,77901,1.4287265539169312
1524096210.783987,78101,1.4409661293029785
1524096253.396901,78201,1.3813745975494385
1524096340.74304,78401,1.448825478553772
1524096383.357882,78501,1.3753703832626343
1524096468.704832,78701,1.4295856952667236
1524096554.026102,78901,1.425811529159546
1524096598.826347,79001,1.4571096897125244
1524096641.437548,79101,1.4323241710662842
1524096726.953153,79301,1.3861585855484009
1524096900.938041,79701,1.454897165298462
1524096943.656126,79801,1.4150869846343994
1524096986.421283,79901,1.4174968004226685
1524097071.927437,80101,1.4221199750900269
1524097114.4939,80201,1.4397954940795898
1524097157.113713,80301,1.4838088750839233
1524097202.331411,80401,1.401285171508789
1524097330.577345,80701,1.4223346710205078
1524097415.616501,80901,1.4102903604507446
1524097458.32098,81001,1.3912062644958496
1524097503.064209,81101,1.4530788660049438
1524097545.490343,81201,1.4041502475738525
1524097588.383763,81301,1.4243841171264648
1524097630.989397,81401,1.4162623882293701
1524097673.514648,81501,1.399308204650879
1524097716.196554,81601,1.4277632236480713
1524097803.734411,81801,1.4550646543502808
1524097846.455367,81901,1.4878201484680176
1524097888.894993,82001,1.3862299919128418
1524097931.373164,82101,1.4338493347167969
1524097974.08187,82201,1.4454020261764526
1524098016.613157,82301,1.392022728919983
1524098104.125369,82501,1.4494513273239136
1524098146.679868,82601,1.4080125093460083
1524098189.204731,82701,1.4185413122177124
1524098231.958415,82801,1.4553471803665161
1524098274.439898,82901,1.4194966554641724
1524098359.744557,83101,1.4283040761947632
1524098405.091678,83201,1.4486446380615234
1524098447.963577,83301,1.40679132938385
1524098491.005861,83401,1.433013916015625
1524098533.911853,83501,1.432579517364502
1524098576.709061,83601,1.376171350479126
1524098619.657296,83701,1.3749775886535645
1524098751.025757,84001,1.426276683807373
1524098793.887145,84101,1.3867661952972412
1524098836.616468,84201,1.4011855125427246
1524098879.367332,84301,1.4393928050994873
1524099010.324285,84601,1.407665729522705
1524099053.179111,84701,1.403011441230774
1524099095.739092,84801,1.3925693035125732
1524099138.598733,84901,1.3922311067581177
1524099181.417578,85001,1.4549360275268555
1524099312.208189,85301,1.4136213064193726
1524099354.865606,85401,1.4250757694244385
1524099398.034879,85501,1.4025741815567017
1524099440.672447,85601,1.4004687070846558
1524099526.23611,85801,1.4072928428649902
1524099568.918994,85901,1.373202919960022
1524099614.028078,86001,1.3670967817306519
1524099700.03008,86201,1.4145790338516235
1524099742.92234,86301,1.4364829063415527
1524099829.048007,86501,1.4028546810150146
1524099872.058525,86601,1.4329065084457397
1524099917.393316,86701,1.3861255645751953
1524099960.27178,86801,1.3866653442382812
1524100003.016032,86901,1.367370843887329
1524100046.033937,87001,1.422908067703247
1524100088.694056,87101,1.4654871225357056
1524100174.33796,87301,1.4650144577026367
1524100219.214515,87401,1.3975976705551147
1524100304.674334,87601,1.3683189153671265
1524100347.387007,87701,1.383728265762329
1524100390.031356,87801,1.3990399837493896
1524100475.60447,88001,1.4215548038482666
1524100606.168893,88301,1.4159209728240967
1524100648.827205,88401,1.4076663255691528
1524100734.42617,88601,1.3732740879058838
1524100822.298267,88801,1.4057551622390747
1524100864.986888,88901,1.36331045627594
1524100907.684804,89001,1.3806217908859253
1524100950.511436,89101,1.424853801727295
1524100993.225438,89201,1.4155197143554688
1524101124.260095,89501,1.4347763061523438
1524101167.014448,89601,1.4385982751846313
1524101252.505131,89801,1.4879965782165527
1524101295.032066,89901,1.3753025531768799
1524101338.07435,90001,1.4009511470794678
1524101380.825439,90101,1.3917222023010254
1524101425.838851,90201,1.4025013446807861
1524101511.55319,90401,1.4292502403259277
1524101597.352287,90601,1.4417121410369873
1524101640.129931,90701,1.4211056232452393
1524101683.037597,90801,1.4429701566696167
1524101728.281124,90901,1.4031976461410522
1524101771.081712,91001,1.3550573587417603
1524101899.782724,91301,1.429258942604065
1524101942.533524,91401,1.3855178356170654
1524102073.164315,91701,1.4239485263824463
1524102158.641892,91901,1.3877170085906982
1524102201.261603,92001,1.4359209537506104
1524102244.174931,92101,1.4250093698501587
1524102289.1903,92201,1.387646198272705
1524102331.869432,92301,1.409350037574768
1524102374.534346,92401,1.4530500173568726
1524102417.308666,92501,1.419059157371521
1524102459.851729,92601,1.403800129890442
1524102502.58863,92701,1.4157871007919312
1524102590.706766,92901,1.3782581090927124
1524102633.772203,93001,1.4438679218292236
1524102676.638715,93101,1.4113584756851196
1524102719.554682,93201,1.387192726135254
1524102805.33981,93401,1.4026896953582764
1524102893.587955,93601,1.3755717277526855
1524102979.072338,93801,1.3695144653320312
1524103064.99828,94001,1.3612662553787231
1524103151.004125,94201,1.4344555139541626
1524103238.992074,94401,1.4189600944519043
1524103282.085662,94501,1.41473388671875
1524103324.952307,94601,1.4684271812438965
1524103367.867411,94701,1.4547470808029175
1524103454.099206,94901,1.410247802734375
1524103499.714017,95001,1.440211534500122
1524103542.663369,95101,1.4484100341796875
1524103671.627757,95401,1.4507191181182861
1524103714.401633,95501,1.4193717241287231
1524103757.386763,95601,1.4347301721572876
1524103845.834696,95801,1.448769211769104
1524103888.590447,95901,1.4003974199295044
1524103974.443818,96101,1.4197077751159668
1524104017.142968,96201,1.4113067388534546
1524104060.115415,96301,1.425096869468689
1524104105.256049,96401,1.3956702947616577
1524104148.110957,96501,1.4206163883209229
1524104234.423872,96701,1.4007503986358643
1524104277.407091,96801,1.432358980178833
1524104363.087458,97001,1.407129168510437
1524104407.851386,97101,1.4154456853866577
1524104450.378721,97201,1.3884433507919312
