Wall time,Step,Value
1524062305.877657,1,0.02392578125
1524062445.94186,301,0.099609375
1524062538.062075,501,0.10888671875
1524062584.07205,601,0.111328125
1524062632.079602,701,0.11181640625
1524062677.555028,801,0.1298828125
1524062723.339253,901,0.140625
1524062768.841108,1001,0.1376953125
1524062814.277202,1101,0.162109375
1524062860.413838,1201,0.18701171875
1524063092.039318,1701,0.28076171875
1524063138.182864,1801,0.31884765625
1524063184.006348,1901,0.31787109375
1524063232.278507,2001,0.3408203125
1524063278.293946,2101,0.37841796875
1524063324.111514,2201,0.375
1524063370.002417,2301,0.380859375
1524063415.93761,2401,0.38720703125
1524063461.576121,2501,0.40283203125
1524063555.627347,2701,0.4365234375
1524063647.252449,2901,0.42626953125
1524063785.651592,3201,0.4365234375
1524063834.143482,3301,0.4560546875
1524063879.965401,3401,0.44580078125
1524063925.728955,3501,0.44482421875
1524063971.701405,3601,0.45166015625
1524064017.563903,3701,0.4521484375
1524064063.609241,3801,0.47119140625
1524064111.995715,3901,0.46142578125
1524064157.949182,4001,0.47802734375
1524064203.811864,4101,0.4716796875
1524064249.998606,4201,0.4931640625
1524064341.810342,4401,0.47607421875
1524064388.063821,4501,0.4794921875
1524064436.57178,4601,0.4755859375
1524064482.420429,4701,0.484375
1524064528.239103,4801,0.49658203125
1524064573.740214,4901,0.48583984375
1524064665.30081,5101,0.4951171875
1524064758.863004,5301,0.50439453125
1524064805.025175,5401,0.49365234375
1524064850.892853,5501,0.50390625
1524064896.733369,5601,0.5302734375
1524064942.584027,5701,0.50927734375
1524064988.720708,5801,0.53173828125
1524065036.663245,5901,0.50390625
1524065082.529724,6001,0.4921875
1524065128.179776,6101,0.5244140625
1524065312.910797,6501,0.5224609375
1524065450.621996,6801,0.51953125
1524065542.0813,7001,0.5244140625
1524065587.567048,7101,0.525390625
1524065635.988872,7201,0.53955078125
1524065681.751623,7301,0.541015625
1524065773.23386,7501,0.52685546875
1524065864.424436,7701,0.53466796875
1524065912.690826,7801,0.5546875
1524065958.383231,7901,0.55126953125
1524066049.787627,8101,0.54150390625
1524066095.558012,8201,0.56201171875
1524066141.155064,8301,0.5439453125
1524066187.123928,8401,0.55224609375
1524066235.304147,8501,0.5478515625
1524066326.895932,8701,0.56396484375
1524066372.56705,8801,0.56103515625
1524066418.257008,8901,0.556640625
1524066464.220491,9001,0.564453125
1524066512.381057,9101,0.58203125
1524066558.051051,9201,0.59619140625
1524066649.874886,9401,0.56640625
1524066695.820497,9501,0.5703125
1524066741.863276,9601,0.57421875
1524066787.861125,9701,0.5673828125
1524066836.033473,9801,0.5966796875
1524066927.501185,10001,0.56298828125
1524066973.284392,10101,0.5966796875
1524067019.29627,10201,0.6064453125
1524067159.262132,10501,0.60986328125
1524067204.880676,10601,0.6181640625
1524067250.636485,10701,0.61083984375
1524067296.760411,10801,0.6083984375
1524067342.582628,10901,0.60107421875
1524067482.543478,11201,0.6064453125
1524067528.212133,11301,0.6103515625
1524067574.311445,11401,0.6123046875
1524067665.3971,11601,0.61572265625
1524067759.243032,11801,0.64892578125
1524067941.248718,12201,0.6298828125
1524067987.350053,12301,0.64697265625
1524068035.467058,12401,0.65576171875
1524068081.151874,12501,0.642578125
1524068127.4399,12601,0.63818359375
1524068172.939226,12701,0.64111328125
1524068264.225171,12901,0.65625
1524068357.830949,13101,0.65673828125
1524068403.624828,13201,0.64013671875
1524068449.414278,13301,0.66552734375
1524068495.155091,13401,0.6611328125
1524068541.300864,13501,0.67236328125
1524068635.217902,13701,0.6708984375
1524068681.338182,13801,0.654296875
1524068727.117132,13901,0.67041015625
1524068772.822315,14001,0.67236328125
